古い	ふるい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ふ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>る</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:古い_b.mp3][sound:古い_g.mp3]			старый			прилагательное	прилагательное	578	303	JLPT5
風呂	ふろ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ふ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ろ</span>			[sound:風呂_b.mp3][sound:風呂_g.mp3]			яп. баня, ванна			сущ	дом	579	222	JLPT5
〜分	ふん			[sound:〜分_b.mp3][sound:〜分_g.mp3]			минута			время	время	580	410	JLPT5
ページ	ページ			[sound:ページ_b.mp3][sound:ページ_g.mp3]			страница			гайрайго	гайрайго	581	360	JLPT5
下手	へた	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>へ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>た</span>			[sound:下手_b.mp3][sound:下手_g.mp3]			неумелый			прилагательное	прилагательное	582	304	JLPT5
ベッド	ベッド			[sound:ベッド_b.mp3][sound:ベッド_g.mp3]			кровать			гайрайго	гайрайго	583	361	JLPT5
部屋	へや	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>へ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>や</span>			[sound:部屋_b.mp3][sound:部屋_g.mp3]			комната			сущ	дом	584	223	JLPT5
辺	へん	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>へ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span>			[sound:辺_b.mp3][sound:辺_g.mp3]			район, местность, окрестности			сущ	город	585	195	JLPT5
ペン	ペン			[sound:ペン_b.mp3][sound:ペン_g.mp3]			ручка			гайрайго	гайрайго	586	362	JLPT5
勉強（する）	べんきょう（する）			[sound:勉強（する）_b.mp3][sound:勉強（する）_g.mp3]			занятие, учение			сущ	учеба	587	154	JLPT5
便利	べんり	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>べ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>り</span>			[sound:便利_b.mp3][sound:便利_g.mp3]			удобство			прилагательное	прилагательное	588	305	JLPT5
方	ほう	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ほ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>う</span>			[sound:方_b.mp3][sound:方_g.mp3]			сторона, … 〜より〜の方が - лучше…			сущ	сущ	589	155	JLPT5
帽子	ぼうし	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ぼ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>う</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>し</span>			[sound:帽子_b.mp3][sound:帽子_g.mp3]			шляпа			сущ	одежда	590	99	JLPT5
ボールペン	ボールペン			[sound:ボールペン_b.mp3][sound:ボールペン_g.mp3]			шариковая ручка			гайрайго	гайрайго	591	363	JLPT5
外, 他	ほか			[sound:外, 他_b.mp3][sound:外, 他_g.mp3]			другой			послелог	послелог	592	636	JLPT5
ポケット	ポケット			[sound:ポケット_b.mp3][sound:ポケット_g.mp3]			карман			гайрайго	гайрайго	593	364	JLPT5
欲しい	ほしい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ほ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>し</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:欲しい_b.mp3][sound:欲しい_g.mp3]			желательный, нужный			прилагательное	прилагательное	594	306	JLPT5
細い	ほそい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ほ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>そ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:細い_b.mp3][sound:細い_g.mp3]			тонкий, узкий			прилагательное	прилагательное	595	307	JLPT5
ボタン	ボタン			[sound:ボタン_b.mp3][sound:ボタン_g.mp3]			кнопка, botão/button (португ., англ.)			гайрайго	гайрайго	596	365	JLPT5
ホテル	ホテル			[sound:ホテル_b.mp3][sound:ホテル_g.mp3]			гостиница, отель			гайрайго	гайрайго	597	366	JLPT5
本	ほん	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ほ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span>			[sound:本_b.mp3][sound:本_g.mp3]			книга			сущ	культура	598	177	JLPT5
〜本	ほん			[sound:〜本_b.mp3][sound:〜本_g.mp3]			сч. суф. для продоловатых предметов			сч. Суффиксы	сч. Суффиксы	599	703	JLPT5
本棚	ほんだな	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ほ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>だ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>な</span>			[sound:本棚_b.mp3][sound:本棚_g.mp3]			книжная полка			сущ	дом	600	224	JLPT5
本当に	ほんとうに	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ほ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>う</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>に</span>			[sound:本当に_b.mp3][sound:本当に_g.mp3]			правда			наречие	наречие	601	504	JLPT5
毎…	まい			[sound:毎…_b.mp3][sound:毎…_g.mp3]			каждый (день, месяц, год…)			время	время	602	411	JLPT5
〜枚	まい			[sound:〜枚_b.mp3][sound:〜枚_g.mp3]			сч. суф. для плоских предметов (листы бумаги, доски, рубашки и т п)			сч. Суффиксы	сч. Суффиксы	603	704	JLPT5
毎朝	まいあさ	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>あ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>さ</span>			[sound:毎朝_b.mp3][sound:毎朝_g.mp3]			каждое утро			время	время	604	412	JLPT5
"毎月
"	"まいげつ、まいつき
"			"[sound:毎月
_b.mp3][sound:毎月
_g.mp3]"			каждый месяц			время	время	605	413	JLPT5
毎週	まいしゅう	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>しゅ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>う</span>			[sound:毎週_b.mp3][sound:毎週_g.mp3]			каждую неделю			время	время	606	414	JLPT5
毎日	まいにち	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>に</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ち</span>			[sound:毎日_b.mp3][sound:毎日_g.mp3]			каждый день			время	время	607	415	JLPT5
毎年	まいねん	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ね</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span>			[sound:毎年_b.mp3][sound:毎年_g.mp3]			каждый год			время	время	608	416	JLPT5
毎晩	まいばん	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ば</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span>			[sound:毎晩_b.mp3][sound:毎晩_g.mp3]			каждый вечер			время	время	609	417	JLPT5
前	まえ	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>え</span>			[sound:前_b.mp3][sound:前_g.mp3]			перед, впереди (ни) 			послелог	послелог	610	637	JLPT5
〜前	まえ			[sound:〜前_b.mp3][sound:〜前_g.mp3]			…тому назад			суф	суф	611	656	JLPT5
曲がる	まがる	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>が</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>る</span>			[sound:曲がる_b.mp3][sound:曲がる_g.mp3]			гнуться, сгибаться, поворачивать			глагол	глагол	612	613	JLPT5
不味い (まずい)	まずい			[sound:不味い (まずい)_b.mp3][sound:不味い (まずい)_g.mp3]			невкусный, неумелый			прилагательное	прилагательное	613	308	JLPT5
又	また	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>た</span>			[sound:又_b.mp3][sound:又_g.mp3]			опять, снова, к тому же			наречие	наречие	614	505	JLPT5
未だ	まだ	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>だ</span>			[sound:未だ_b.mp3][sound:未だ_g.mp3]			все еще, пока… ,еще не			наречие	наречие	615	506	JLPT5
町	まち	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ち</span>			[sound:町_b.mp3][sound:町_g.mp3]			город			сущ	город	616	196	JLPT5
待つ	まつ	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>つ</span>			[sound:待つ_b.mp3][sound:待つ_g.mp3]			ждать			глагол	глагол	617	614	JLPT5
真っ直ぐ・に	まっすぐ・に			[sound:真っ直ぐ・に_b.mp3][sound:真っ直ぐ・に_g.mp3]			прямо, не сворачивая			наречие	наречие	618	507	JLPT5
マッチ	マッチ			[sound:マッチ_b.mp3][sound:マッチ_g.mp3]			спички, подходить, матч			гайрайго	гайрайго	619	367	JLPT5
窓	まど	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ど</span>			[sound:窓_b.mp3][sound:窓_g.mp3]			окно			сущ	дом	620	225	JLPT5
丸い、円い	まるい			[sound:丸い、円い_b.mp3][sound:丸い、円い_g.mp3]			круглый, завершенный			прилагательное	прилагательное	621	309	JLPT5
万	まん	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span>			[sound:万_b.mp3][sound:万_g.mp3]			десять тысяч			числа	числа	622	682	JLPT5
万年筆	まんねんひつ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ね</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ひ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>つ</span>			[sound:万年筆_b.mp3][sound:万年筆_g.mp3]			авторучка			сущ	учеба	623	156	JLPT5
磨く	みがく	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>み</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>が</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>く</span>			[sound:磨く_b.mp3][sound:磨く_g.mp3]			чистить, полировать			глагол	глагол	624	615	JLPT5
右	みぎ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>み</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ぎ</span>			[sound:右_b.mp3][sound:右_g.mp3]			правый			послелог	послелог	625	638	JLPT5
短い	みじかい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>み</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>じ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>か</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:短い_b.mp3][sound:短い_g.mp3]			короткий			прилагательное	прилагательное	626	310	JLPT5
水	みず	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>み</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ず</span>			[sound:水_b.mp3][sound:水_g.mp3]			вода			сущ	природа	627	32	JLPT5
店	みせ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>み</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>せ</span>			[sound:店_b.mp3][sound:店_g.mp3]			магазин			сущ	город	628	197	JLPT5
見せる	みせる	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>み</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>せ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>る</span>			[sound:見せる_b.mp3][sound:見せる_g.mp3]			показывать			глагол	глагол	629	616	JLPT5
道	みち	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>み</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ち</span>			[sound:道_b.mp3][sound:道_g.mp3]			дорога, путь, улица, средство			сущ	город	630	198	JLPT5
三日	みっか	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>み</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>っ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>か</span>			[sound:三日_b.mp3][sound:三日_g.mp3]			третье число, три дня			время	время	631	418	JLPT5
三つ	みっつ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>み</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>っ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>つ</span>			[sound:三つ_b.mp3][sound:三つ_g.mp3]			три			числа	числа	632	683	JLPT5
皆さん	"みなさん
"			[sound:皆さん_b.mp3][sound:皆さん_g.mp3]			все, всё			местоимения	местоимения	633	475	JLPT5
南	"みなみ
"			[sound:南_b.mp3][sound:南_g.mp3]			юг			сущ	геогр	634	183	JLPT5
耳	みみ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>み</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>み</span>		"<img src=""paste_1633200402224.webp"">"	[sound:耳_b.mp3][sound:耳_g.mp3]			ухо			сущ	части тела	635	20	JLPT5
見る	みる	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>み</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>る</span>			[sound:見る_b.mp3][sound:見る_g.mp3]			смотреть, осматриать			глагол	глагол	636	617	JLPT5
皆	みんな	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>み</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>な</span>			[sound:皆_b.mp3][sound:皆_g.mp3]			все (разг.)			местоимение	местоимение	637	476	JLPT5
六日	むいか	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>む</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>か</span>			[sound:六日_b.mp3][sound:六日_g.mp3]			шестое число, шесть дней			время	время	638	419	JLPT5
向こう	むこう	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>む</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>う</span>			[sound:向こう_b.mp3][sound:向こう_g.mp3]			противоположная сторона			послелог	послелог	639	639	JLPT5
難しい	むずかしい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>む</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ず</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>か</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>し</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:難しい_b.mp3][sound:難しい_g.mp3]			трудный			прилагательное	прилагательное	640	311	JLPT5
六つ	むっつ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>む</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>っ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>つ</span>			[sound:六つ_b.mp3][sound:六つ_g.mp3]			шесть			время	время	641	420	JLPT5
目	め	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>め</span>		"<img src=""paste_1633200268734.webp"">"	[sound:目_b.mp3][sound:目_g.mp3]			глаз			сущ	части тела	642	21	JLPT5
メートル	メートル			[sound:メートル_b.mp3][sound:メートル_g.mp3]			метр, mètre (из франц.)			гайрайго	гайрайго	643	368	JLPT5
眼鏡	めがね	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>め</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>が</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ね</span>			[sound:眼鏡_b.mp3][sound:眼鏡_g.mp3]			очки			сущ	одежда	644	100	JLPT5
もう	もう			[sound:もう_b.mp3][sound:もう_g.mp3]			еще		МООжет уже пойдём	наречие	наречие	645	508	JLPT5
もう	もう			[sound:もう_b.mp3][sound:もう_g.mp3]			уже			наречие	наречие	646	509	JLPT5
木曜日	もくようび	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>も</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>く</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>よ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>う</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>び</span>			[sound:木曜日_b.mp3][sound:木曜日_g.mp3]			четверг			дни недели	дни недели	647	80	JLPT5
もしもし	もしもし			[sound:もしもし_b.mp3][sound:もしもし_g.mp3]			алло			междометия	междометия	648	8	JLPT5
勿論	もちろん	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>も</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ち</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>ろ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span>			[sound:勿論_b.mp3][sound:勿論_g.mp3]			конечно			наречие	наречие	649	510	JLPT5
持つ	もつ	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>も</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>つ</span>			[sound:持つ_b.mp3][sound:持つ_g.mp3]			держать, иметь, обладать, ведать			глагол	глагол	650	618	JLPT5
もっと	もっと			[sound:もっと_b.mp3][sound:もっと_g.mp3]			еще (больше)			наречие	наречие	651	511	JLPT5
物	もの	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>も</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>の</span>			[sound:物_b.mp3][sound:物_g.mp3]			вещь			сущ	сущ	652	157	JLPT5
門	もん	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>も</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span>			[sound:門_b.mp3][sound:門_g.mp3]			ворота			сущ	дом	653	226	JLPT5
問題	もんだい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>も</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>だ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span>			[sound:問題_b.mp3][sound:問題_g.mp3]			вопрос, проблема, дело			сущ	речь	654	312	JLPT5
〜屋	や			[sound:〜屋_b.mp3][sound:〜屋_g.mp3]			суф. профессии, заведения, лавки			суф	суф	655	657	JLPT5
八百屋	やおや	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>や</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>や</span>			[sound:八百屋_b.mp3][sound:八百屋_g.mp3]			овощной магазин, зеленщик			сущ	город	656	199	JLPT5
野菜	やさい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>や</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>さ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span>		"<img src=""paste_1633265029247.webp"">"	[sound:野菜_b.mp3][sound:野菜_g.mp3]			овощи			сущ	еда	657	125	JLPT5
易しい	やさしい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>や</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>さ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>し</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span>			[sound:易しい_b.mp3][sound:易しい_g.mp3]			легкий, простой			прилагательное	прилагательное	658	313	JLPT5
安い	やすい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>や</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>す</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:安い_b.mp3][sound:安い_g.mp3]			дешевый, спокойный			прилагательное	прилагательное	659	314	JLPT5
休み	やすみ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>や</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>す</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>み</span>			[sound:休み_b.mp3][sound:休み_g.mp3]			отдых, каникулы, перерыв			сущ	учеба	660	158	JLPT5
休む	やすむ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>や</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>す</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>む</span>			[sound:休む_b.mp3][sound:休む_g.mp3]			отдыхать, пропускать			глагол	глагол	661	619	JLPT5
八つ	やっつ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>や</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>っ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>つ</span>			[sound:八つ_b.mp3][sound:八つ_g.mp3]			восемь			числа	числа	662	684	JLPT5
山	やま	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>や</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ま</span>			[sound:山_b.mp3][sound:山_g.mp3]			гора			сущ	природа	663	33	JLPT5
遣る	やる	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>や</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>る</span>			[sound:遣る_b.mp3][sound:遣る_g.mp3]			делать			глагол	глагол	664	620	JLPT5
夕方	ゆうがた	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ゆ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>う</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>が</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>た</span>			[sound:夕方_b.mp3][sound:夕方_g.mp3]			вечер, сумерки			время	время	665	421	JLPT5
郵便局	ゆうびんきょく	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ゆ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>う</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>び</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>きょ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>く</span>			[sound:郵便局_b.mp3][sound:郵便局_g.mp3]			почтовое отделение			сущ	почта	666	315	JLPT5
昨夜	ゆうべ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ゆ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>う</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>べ</span>			[sound:昨夜_b.mp3][sound:昨夜_g.mp3]			вчера вечером			время	время	667	422	JLPT5
